id,date,venue_id,periods,status,season_id,home_team_id,away_team_id,home_goals,away_goals,score,model_predictions,odds_id,home_favor_goals_avg,home_against_goals_avg,away_favor_goals_avg,away_against_goals_avg,home_league_goals_avg,away_league_goals_avg,country,l_attack,l_defense,v_attack,v_defense,l_expected,v_expected,l0,v0,l1,v1,l2,v2,l3,v3,l4,v4,l5,v5,l6,v6,l7,v7,l8,v8,l_over,v_over,al0,al1,al2,al3,al4,al5,al6,al7,al8,av0,av1,av2,av3,av4,av5,av6,av7,av8,win,lose,draw,l_15,v_15,l_25,v_25,l_35,v_35,l_45,v_45,l_55,v_55,l_65,v_65,l_75,v_75,l_85,v_85
1336559,2025-02-12 21:30:00+00:00,,"{'first': 1739395800, 'second': 1739399400}","{'long': 'Match Finished', 'extra': 4, 'short': 'FT', 'elapsed': 90}",239-2025,1126,1132,3.0,0.0,{},{},,1.5,0.5,0.0,3.0,1.4193548387096775,0.7741935483870968,Colombia,1.0568181818181817,0.35227272727272724,0.0,3.875,5.8125,0.0,0.0029899458563130603,1.0,0.017379060289819663,0.0,0.05050789396728839,0.0,0.09785904456162127,0.0,0.1422014241286059,0.0,0.16530915554950437,0.0,0.16014324443858236,0.0,0.1329760868998943,0.0,0.09661543813820443,0.0,0.1340187061701663,0.0,0.0029899458563130603,0.020369006146132723,0.07087690011342111,0.16873594467504238,0.3109373688036483,0.4762465243531527,0.636389768791735,0.7693658556916293,0.8659812938298337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9970100541436869,0.0,0.0029899458563130603,0.9796309938538673,0.0,0.9291230998865789,0.0,0.8312640553249576,0.0,0.6890626311963517,0.0,0.5237534756468474,0.0,0.36361023120826497,0.0,0.2306341443083707,0.0,0.1340187061701663,0.0
1336563,2025-02-12 23:30:00+00:00,,"{'first': 1739403000, 'second': 1739406600}","{'long': 'Match Finished', 'extra': 8, 'short': 'FT', 'elapsed': 90}",239-2025,1128,1465,1.0,1.0,{},{},,2.0,0.5,0.5,1.5,1.40625,0.78125,Colombia,1.4222222222222223,0.35555555555555557,0.64,1.92,3.84,0.17777777777777778,0.021493601345089923,0.8371284313607636,0.08253542916514531,0.14882283224191353,0.158468023997079,0.013228696199281204,0.20283907071626106,0.0007839227377351826,0.19472550788761064,3.484101056600812e-05,0.14954919005768497,1.2387914867913998e-06,0.09571148163691837,3.670493294196739e-08,0.05250458421225236,9.32188773129331e-10,0.02520220042188113,2.0715306069540685e-11,0.016970910560077268,4.164446565368962e-13,0.021493601345089923,0.10402903051023524,0.2624970545073142,0.46533612522357526,0.6600616331111859,0.8096108231688709,0.9053223048057892,0.9578268890180416,0.9830290894399227,0.8371284313607636,0.9859512636026772,0.9991799598019584,0.9999638825396936,0.9999987235502596,0.9999999623417465,0.9999999990466795,0.9999999999788682,0.9999999999995836,0.9626638846124628,0.004797745517878169,0.03253836986965892,0.8959709694897647,0.014048736397322847,0.7375029454926858,0.000820040198041605,0.5346638747764247,3.611746030640628e-05,0.33993836688881407,1.2764497403505715e-06,0.1903891768311291,3.7658253515537865e-08,0.09467769519421076,9.533205336254014e-10,0.04217311098195842,2.1131763006110305e-11,0.016970910560077268,4.164446565368962e-13
1336561,2025-02-13 01:30:00+00:00,383.0,"{'first': 1739410200, 'second': 1739413800}","{'long': 'Match Finished', 'extra': 4, 'short': 'FT', 'elapsed': 90}",239-2025,1139,1137,2.0,2.0,{},{},,1.3333333333333333,1.0,1.5,1.0,1.4242424242424243,0.8181818181818182,Colombia,0.9361702127659574,0.7021276595744681,1.8333333333333333,1.222222222222222,1.6296296296296295,1.053191489361702,0.19600215407574686,0.34882270677693106,0.31941091775306896,0.3673771060735763,0.26026074779879693,0.19345922075151092,0.14137620868082795,0.06791653494467935,0.05759771464774471,0.017882279147668236,0.018772588477783462,0.003766692841742883,0.005098727734706618,0.0006611748073272081,0.001187005398556038,9.947766857962552e-05,0.00024179739600215593,1.3096129241200698e-05,5.213803676640261e-05,1.7108587432312916e-06,0.19600215407574686,0.5154130718288158,0.7756738196276127,0.9170500283084406,0.9746477429561853,0.9934203314339688,0.9985190591686754,0.9997060645672314,0.9999478619632336,0.34882270677693106,0.7161998128505074,0.9096590336020183,0.9775755685466976,0.9954578476943658,0.9992245405361088,0.999885715343436,0.9999851930120156,0.9999982891412568,0.507989639682345,0.2452402946349309,0.24677006568272414,0.4845869281711842,0.2838001871494926,0.22432618037238727,0.09034096639798173,0.08294997169155938,0.022424431453302418,0.02535225704381472,0.004542152305634151,0.006579668566031205,0.0007754594638912371,0.001480940831324551,0.0001142846565640454,0.00029393543276856615,1.4806987984394837e-05,5.213803676640261e-05,1.7108587432312916e-06
1336558,2025-02-13 23:30:00+00:00,366.0,"{'first': 1739489400, 'second': 1739493000}","{'long': 'Match Finished', 'extra': 7, 'short': 'FT', 'elapsed': 90}",239-2025,1135,1136,2.0,0.0,{},{},,1.3333333333333333,0.6666666666666666,0.0,3.0,1.457142857142857,0.8571428571428571,Colombia,0.9150326797385621,0.45751633986928103,0.0,3.5,4.666666666666666,0.0,0.009403562551495213,1.0,0.04388329190697766,0.0,0.10239434778294784,0.0,0.1592800965512522,0.0,0.1858267793097942,0.0,0.1734383273558079,0.0,0.134896476832295,0.0,0.08993098455486333,0.0,0.05245974099033694,0.0,0.048486392164229786,0.0,0.009403562551495213,0.05328685445847287,0.1556812022414207,0.3149612987926729,0.5007880781024671,0.674226405458275,0.80912288229057,0.8990538668454333,0.9515136078357702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9905964374485049,0.0,0.009403562551495213,0.9467131455415271,0.0,0.8443187977585793,0.0,0.6850387012073271,0.0,0.49921192189753294,0.0,0.32577359454172505,0.0,0.19087711770943006,0.0,0.10094613315456669,0.0,0.048486392164229786,0.0
1336584,2025-02-22 00:30:00+00:00,,"{'first': 1740184200, 'second': 1740187800}","{'long': 'Match Finished', 'extra': 7, 'short': 'FT', 'elapsed': 90}",239-2025,1134,1132,0.0,1.0,{},{},,0.6666666666666666,1.6666666666666667,0.3333333333333333,2.0,1.2291666666666667,0.8541666666666666,Colombia,0.5423728813559321,1.3559322033898304,0.3902439024390244,2.3414634146341466,1.5609756097560976,0.45197740112994345,0.209931160372348,0.6363685507727757,0.32769742106903105,0.28762420373910763,0.25576384083436565,0.06499982005403561,0.13308037246666182,0.009792816580645665,0.05193380388942901,0.0011065329469656115,0.016213480238651008,0.00010002557712683495,0.004218141200299449,7.534883399384929e-06,0.0009406307903106786,4.865138595244506e-07,0.00018353771518257142,2.7486658730194943e-08,3.761142372082915e-05,1.445425223955965e-09,0.209931160372348,0.537628581441379,0.7933924222757447,0.9264727947424065,0.9784065986318355,0.9946200788704865,0.9988382200707859,0.9997788508610966,0.9999623885762792,0.6363685507727757,0.9239927545118833,0.9889925745659189,0.9987853911465646,0.9998919240935302,0.9999919496706571,0.9999994845540565,0.999999971067916,0.9999999985545748,0.6499381081901434,0.10422763793699213,0.2458342538728644,0.46237141855862096,0.07600724548811666,0.2066075777242553,0.011007425434081064,0.07352720525759349,0.0012146088534353838,0.021593401368164455,0.00010807590646977339,0.005379921129513465,8.05032934292349e-06,0.0011617799292140685,5.154459434830727e-07,0.00022114913890336485,2.8932083950827803e-08,3.761142372082915e-05,1.445425223955965e-09
1336576,2025-02-22 23:20:00+00:00,,"{'first': 1740266400, 'second': 1740270000}","{'long': 'Match Finished', 'extra': 5, 'short': 'FT', 'elapsed': 90}",239-2025,1144,1136,0.0,1.0,{},{},,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.2040816326530612,0.8571428571428571,Colombia,0.2768361581920904,0.5536723163841808,0.3888888888888889,2.3333333333333335,0.7777777777777779,0.1845574387947269,0.4594258240359266,0.8314721797679201,0.35733119647238737,0.1534543759270361,0.13896213196148402,0.01416057329646849,0.03602721939742178,0.0008711463798204092,0.007005292660609793,4.0194136168738274e-05,0.0010897121916504126,1.4836253651737668e-06,0.00014125898780653496,4.5635682921226956e-08,1.5695443089614998e-05,1.2032006796557014e-09,1.5259458559347918e-06,2.7757454474166368e-11,1.4290376804115823e-07,5.798694857617193e-13,0.4594258240359266,0.8167570205083139,0.9557191524697979,0.9917463718672197,0.9987516645278295,0.9998413767194799,0.9999826357072864,0.9999983311503761,0.999999857096232,0.8314721797679201,0.9849265556949562,0.9990871289914247,0.9999582753712452,0.9999984695074139,0.9999999531327791,0.999999998768462,0.9999999999716627,0.9999999999994201,0.4782261081932501,0.08294061306828948,0.4388332787384604,0.1832429794916861,0.01507344430504376,0.044280847530202117,0.0009128710085752889,0.0082536281327803,4.1724628754846727e-05,0.0012483354721705142,1.5304925861103769e-06,0.00015862328052007602,4.686722088198536e-08,1.7364292713595297e-05,1.231537982704367e-09,1.6688496239369854e-06,2.8337332480532496e-11,1.4290376804115823e-07,5.798694857617193e-13
1336580,2025-02-23 01:30:00+00:00,378.0,"{'first': 1740274200, 'second': 1740277800}","{'long': 'Match Finished', 'extra': 10, 'short': 'FT', 'elapsed': 90}",239-2025,1462,1147,2.0,0.0,{},{},,0.6666666666666666,0.0,0.5,2.0,1.22,0.84,Colombia,0.5464480874316939,0.0,0.5952380952380952,2.380952380952381,1.587301587301587,0.0,0.204476630297843,1.0,0.32456607983784597,0.0,0.25759212685543326,0.0,0.1362921306113403,0.0,0.05408417881402392,0.0,0.017169580575880604,0.0,0.004542217083566297,0.0,0.0010299811980875957,0.0,0.00020436134882690382,0.0,4.271337715211487e-05,0.0,0.204476630297843,0.5290427101356889,0.7866348369911222,0.9229269676024625,0.9770111464164865,0.994180726992367,0.9987229440759333,0.9997529252740209,0.9999572866228479,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7955233697021569,0.0,0.204476630297843,0.47095728986431107,0.0,0.21336516300887776,0.0,0.07707303239753749,0.0,0.022988853583513547,0.0,0.0058192730076329635,0.0,0.0012770559240666834,0.0,0.00024707472597906843,0.0,4.271337715211487e-05,0.0
1336582,2025-02-23 23:10:00+00:00,376.0,"{'first': 1740352200, 'second': 1740355800}","{'long': 'Match Finished', 'extra': 5, 'short': 'FT', 'elapsed': 90}",239-2025,1127,1125,3.0,1.0,{},{},,1.3333333333333333,0.3333333333333333,1.75,1.5,1.2884615384615385,0.8653846153846154,Colombia,1.0348258706467661,0.25870646766169153,2.022222222222222,1.7333333333333332,2.311111111111111,0.4527363184079602,0.0991510225298253,0.6358857828980196,0.22914902984670735,0.2878885882772128,0.26479443448952844,0.06516880978414519,0.20398978656971078,0.00983476233890085,0.11786076557361068,0.0011131385234328076,0.05447786497624671,0.00010079164739540843,0.020984066509369098,7.605339894678414e-06,0.006928072752299638,4.918876548796986e-07,0.0020014432395532287,2.783692574257e-08,0.0006635135131487502,1.4664180980616948e-09,0.0991510225298253,0.32830005237653265,0.593094486866061,0.7970842734357718,0.9149450390093825,0.9694229039856292,0.9904069704949984,0.997335043247298,0.9993364864868512,0.6358857828980196,0.9237743711752324,0.9889431809593776,0.9987779432982785,0.9998910818217113,0.9999918734691067,0.9999994788090013,0.9999999706966561,0.9999999985335819,0.7948228170669775,0.05675968810742181,0.14841749482560068,0.6716999476234673,0.07622562882476758,0.40690551313393897,0.01105681904062239,0.20291572656422818,0.0012220567017214856,0.08505496099061749,0.00010891817828873052,0.030577096014370753,8.126530893326489e-06,0.009593029505001627,5.211909986924113e-07,0.0026649567527019524,2.9303343862530085e-08,0.0006635135131487502,1.4664180980616948e-09
1336585,2025-02-24 01:20:00+00:00,375.0,"{'first': 1740360000, 'second': 1740363600}","{'long': 'Match Finished', 'extra': 6, 'short': 'FT', 'elapsed': 90}",239-2025,1142,1138,0.0,0.0,{},{},,1.6666666666666667,0.3333333333333333,2.0,0.0,1.2641509433962264,0.8490566037735849,Colombia,1.318407960199005,0.263681592039801,2.3555555555555556,0.0,0.0,0.527363184079602,1.0,0.5901590606587078,0.0,0.31122816134240316,0.0,0.08206513707038492,0.0,0.01442604399578906,0.0,0.0019019411238229355,0.0,0.00020060274539824,0.0,1.763175042472093e-05,0.0,1.3283337206968152e-06,0.0,8.756428755837215e-08,0.0,5.415060955193951e-09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901590606587078,0.901387222001111,0.9834523590714959,0.9978784030672849,0.9997803441911078,0.9999809469365061,0.9999985786869308,0.9999999070206514,0.999999994584939,0.0,0.40984093934129223,0.5901590606587078,0.0,0.09861277799888901,0.0,0.016547640928504137,0.0,0.002121596932715075,0.0,0.00021965580889216074,0.0,1.905306349392344e-05,0.0,1.42131306923865e-06,0.0,9.297934855378998e-08,0.0,5.415060955193951e-09
1336578,2025-02-25 00:30:00+00:00,366.0,"{'first': 1740443400, 'second': 1740447000}","{'long': 'Match Finished', 'extra': 9, 'short': 'FT', 'elapsed': 90}",239-2025,1135,1129,1.0,2.0,{},{},,1.25,1.0,1.25,1.0,1.2592592592592593,0.8703703703703703,Colombia,0.9926470588235293,0.7941176470588235,1.4361702127659575,1.148936170212766,1.4361702127659575,0.9926470588235293,0.23783688134971073,0.370594406319718,0.34157424449160584,0.36786944744972006,0.24527937769344038,0.18258226252100074,0.11742097868302996,0.060413248628272305,0.04215912798459853,0.014992258391207278,0.01210953676153362,0.002976404239430857,0.0028985593312181542,0.0004924198190234873,0.0005946892244900467,6.982844072286847e-05,0.00010675936875818658,8.664374538223568e-06,1.9845111614680278e-05,1.0598163660002768e-06,0.23783688134971073,0.5794111258413166,0.8246905035347569,0.9421114822177868,0.9842706102023854,0.996380146963919,0.9992787062951372,0.9998733955196272,0.9999801548883853,0.370594406319718,0.7384638537694381,0.9210461162904389,0.9814593649187112,0.9964516233099185,0.9994280275493495,0.9999204473683729,0.9999902758090958,0.999998940183634,0.4729277805527432,0.260729453312815,0.2663427661344418,0.4205888741586834,0.2615361462305619,0.17530949646524308,0.07895388370956113,0.057888517782213156,0.01854063508128878,0.015729389797614624,0.003548376690081456,0.0036198530360810333,0.0005719724506505486,0.0007212937048628465,7.955263162706672e-05,0.00012660448037282723,9.724190904170094e-06,1.9845111614680278e-05,1.0598163660002768e-06
